name,label,max_value 
AOB3IT1R.jpg,0.5,0.973191
AOD0IG1Q.jpg,100,0.971249
AODGLZ9Q.jpg,50,0.983781
AOE4I3MX.jpg,2,0.975740
AOG4S3XB.jpg,0.1,0.981051
AOGNRXWG.jpg,5,0.982741
AOIXTUN6.jpg,10,0.970188
AOKN04L9.jpg,0.2,0.972055
AOLH3067.jpg,0.2,0.979153
AOQ9IF43.jpg,10,0.972542
AOSXCE5G.jpg,50,0.970262
AOTKBHGL.jpg,2,0.952869
AOUHSW8C.jpg,0.2,0.983029
AOUIVRNP.jpg,10,0.976843
AOV14WR5.jpg,50,0.988194
AOX9PQ4G.jpg,2,0.974572
AOXLVKSD.jpg,100,0.963767
AP3MYTBW.jpg,0.2,0.952859
AP72F8G0.jpg,50,0.966219
AP7M4KN3.jpg,0.5,0.978258
AP85GW7F.jpg,10,0.969746
APCIW5LX.jpg,0.5,0.965546
APCWOZ84.jpg,0.5,0.902013
APDE5VL0.jpg,10,0.982628
APEC5OHG.jpg,50,0.975198
APG2FHX3.jpg,0.5,0.965248
APN5HQ6U.jpg,2,0.968354
APODGN2M.jpg,0.5,0.982782
APOKX2CM.jpg,2,0.975545
APR4S1F7.jpg,100,0.978279
APSKL1XG.jpg,0.5,0.971717
APTR34EG.jpg,0.2,0.989279
APU6EWG2.jpg,0.5,0.978420
APVHKB2L.jpg,2,0.978211
APYTIXCE.jpg,2,0.979589
AQ95U38G.jpg,10,0.958741
AQDPZEX4.jpg,0.5,0.980134
AQFDG5RC.jpg,50,0.977714
AQGC5HDR.jpg,5,0.983326
AQGL3MUW.jpg,0.5,0.982067
AQKCWMFU.jpg,0.5,0.961900
AQM6XU79.jpg,50,0.981017
AQMVC6L0.jpg,2,0.947776
AQNOEK51.jpg,10,0.971872
AQPRIT8L.jpg,2,0.958900
AQUMYV83.jpg,10,0.985636
AQVLR5ES.jpg,50,0.976246
AQWXS3YH.jpg,2,0.951802
AQXIHSYV.jpg,100,0.965681
AQZ8NL9Y.jpg,50,0.980851
AR5WOTPV.jpg,5,0.964876
AR6NTHOX.jpg,1,0.971612
AR71QGO9.jpg,10,0.965979
ARB7TGXS.jpg,0.5,0.978086
ARCW4IGM.jpg,1,0.962295
ARE1VFXZ.jpg,0.2,0.979807
AREKOFG8.jpg,2,0.984990
ARH8EFU5.jpg,5,0.984708
ARM5Q2I7.jpg,10,0.972470
ARN6937C.jpg,0.1,0.980309
ARUGQ9O2.jpg,1,0.977840
ARUODI81.jpg,0.1,0.972160
ARWP3OVS.jpg,10,0.978126
ARXDGUBF.jpg,0.1,0.972831
ARYIP8QG.jpg,5,0.983281
AS1X9KZD.jpg,2,0.946085
AS4CET7R.jpg,5,0.975678
AS4CY09P.jpg,0.2,0.968978
AS7K04OD.jpg,10,0.976228
ASB5OXNE.jpg,1,0.973776
ASB5Y97Q.jpg,100,0.980786
ASD6VCIN.jpg,5,0.983427
ASE37XVL.jpg,0.1,0.966912
ASIQGT56.jpg,5,0.980015
ASKI4VB0.jpg,2,0.967953
ASMT4I6G.jpg,0.5,0.988911
ASP3M5LG.jpg,10,0.981474
ASQEUBKD.jpg,0.2,0.958200
ASTLN32P.jpg,0.5,0.985818
ASUD0XQ5.jpg,0.2,0.983184
ASUQYETH.jpg,100,0.973682
ASUR9P1V.jpg,5,0.979175
ASX0DCQF.jpg,100,0.960946
ASY69B5Q.jpg,5,0.980779
AT41LQXW.jpg,1,0.984442
AT5YMSE9.jpg,0.2,0.971741
AT72G31B.jpg,2,0.944380
AT7NECP6.jpg,100,0.970975
AT9QEF2O.jpg,0.2,0.934783
AT9SN6Z2.jpg,0.2,0.985785
ATC8SPNI.jpg,0.1,0.986328
ATFD2LVG.jpg,0.5,0.974481
ATFLVE8M.jpg,2,0.955190
ATGU5CP3.jpg,0.1,0.973081
ATH7M58I.jpg,100,0.962220
ATNE9P3Z.jpg,10,0.948258
ATPO7LFQ.jpg,50,0.961969
ATXFO5N4.jpg,1,0.981123
ATYGBOL2.jpg,0.1,0.977027
AU1GP7Z0.jpg,0.1,0.980145
AU57OLDM.jpg,50,0.984951
AU6S0GDV.jpg,5,0.979027
AU98WK7G.jpg,0.1,0.971646
AUBYZS2E.jpg,0.5,0.917199
AUCQKG5H.jpg,2,0.976571
AUE8GFPW.jpg,0.2,0.928509
AUG6S4IX.jpg,10,0.950278
AUG73GMP.jpg,1,0.980689
AUH127TG.jpg,5,0.966644
AUH3YBQL.jpg,2,0.977794
AUILYZW1.jpg,5,0.964377
AUOREGZX.jpg,0.5,0.974223
AUP6RDT3.jpg,10,0.971432
AUQMEZLH.jpg,5,0.977303
AUQTXDWO.jpg,1,0.977347
AUSQDY93.jpg,10,0.982273
AUTPN16G.jpg,0.5,0.952100
AUV4B82C.jpg,50,0.980586
AUXFRGIM.jpg,50,0.974702
AUZ9GSLY.jpg,1,0.977461
AV0PXQ27.jpg,50,0.977852
AV4CSKLG.jpg,100,0.968842
AV83FG1P.jpg,100,0.966969
AVB5L6GC.jpg,0.1,0.961227
AVDXULBP.jpg,10,0.969859
AVF3XO49.jpg,100,0.983946
AVFBD4KG.jpg,5,0.966507
AVFNYTQZ.jpg,100,0.976092
AVG12XK8.jpg,0.2,0.978280
AVGYR2OU.jpg,100,0.970948
AVM4I36T.jpg,2,0.963954
AVR6GBI5.jpg,5,0.972714
AVZ6YW9S.jpg,0.2,0.978711
AW0NF85P.jpg,0.1,0.946335
AW2UT1IB.jpg,1,0.975092
AW2ZYQGP.jpg,2,0.955774
AW745GZE.jpg,0.2,0.923042
AW8946SY.jpg,0.2,0.958524
AWB2NU8Q.jpg,1,0.972292
AWFP3GZD.jpg,0.5,0.979944
AWGZH41U.jpg,0.2,0.974933
AWHFQ67B.jpg,0.5,0.908357
AWKCUGF0.jpg,0.2,0.943008
AWL1C2BH.jpg,0.1,0.986263
AWLNKZ3F.jpg,50,0.971086
AWNVRPI9.jpg,0.1,0.979721
AWO4BMX8.jpg,0.5,0.968578
AWP7809K.jpg,50,0.975341
AWR13B6P.jpg,50,0.980662
AWU74S6O.jpg,0.1,0.950262
AWUI12BM.jpg,0.5,0.986220
AWZ7RGQF.jpg,100,0.979181
AWZRBKQ1.jpg,100,0.950494
AX3S602Y.jpg,0.1,0.969983
AX5YRTPH.jpg,2,0.955040
AXC1GNM3.jpg,50,0.976215
AXEDCHUZ.jpg,0.2,0.961520
AXG3RPD0.jpg,1,0.957819
AXIOFBHY.jpg,0.2,0.974205
AXLEZR0N.jpg,2,0.983160
AXUFTLVC.jpg,0.1,0.978588
AXWS7UVT.jpg,5,0.982606
AY2HRK8N.jpg,2,0.952331
AY3MFQG6.jpg,100,0.963714
AY5IVRZ9.jpg,0.2,0.981170
AY7VM0LE.jpg,50,0.982804
AY8VBSLD.jpg,0.2,0.978074
AYD6WFOE.jpg,2,0.976130
AYDFUQGK.jpg,2,0.959525
AYH9S71D.jpg,0.2,0.986781
AYNG54TE.jpg,0.2,0.963157
AYNWK20T.jpg,100,0.975528
AYOHG8ZB.jpg,5,0.973841
AYRW0ECZ.jpg,50,0.980870
AYTH3I96.jpg,2,0.980186
AYVGT6ZO.jpg,0.2,0.978149
AYVXQ8S1.jpg,0.5,0.979131
AYX2KZNQ.jpg,5,0.985371
AYZRKXMO.jpg,10,0.963714
AZ21GRWD.jpg,2,0.984505
AZ2BF9EY.jpg,100,0.969198
AZ2Q9U4N.jpg,1,0.986514
AZ68Q7P2.jpg,0.1,0.970387
AZCTEI81.jpg,0.1,0.969991
AZEY5N40.jpg,5,0.971118
AZEY7W0S.jpg,0.2,0.966073
AZG5NI93.jpg,2,0.961237
AZGV319E.jpg,2,0.971059
AZK29ROF.jpg,2,0.958595
AZKM0TYW.jpg,0.5,0.984048
AZLIEPM0.jpg,0.2,0.961137
AZUVTGXI.jpg,2,0.977290
AZV7GRUE.jpg,0.5,0.978641
AZX2GBY4.jpg,0.5,0.984576
AZXLIQRY.jpg,2,0.976339
AZYBULSE.jpg,1,0.983893
B01GKQLR.jpg,100,0.975608
B02GZXFS.jpg,2,0.943158
B02YND9L.jpg,0.5,0.972395
B08FLWP2.jpg,0.1,0.951694
B09HDQLO.jpg,1,0.975307
B0APNVZG.jpg,1,0.974620
B0CD3REU.jpg,1,0.970319
B0CL1XDP.jpg,0.5,0.978056
B0G3I28A.jpg,0.1,0.983230
B0N7EMOQ.jpg,2,0.964524
B0QYR52D.jpg,50,0.974998
B0SFIE1C.jpg,0.5,0.896087
B0TA8ZPR.jpg,2,0.960835
B0XKAND6.jpg,100,0.981418
B0XTSVLN.jpg,10,0.977715
B150ULF7.jpg,1,0.976780
B16LYCVS.jpg,2,0.953496
B16OLUE8.jpg,5,0.977964
B1CDRY68.jpg,2,0.947512
B1I8LD7W.jpg,10,0.983484
B1K8DUM0.jpg,100,0.963280
B1QS8URT.jpg,100,0.970680
B1S7ADEW.jpg,5,0.981308
B1SPD3WM.jpg,50,0.978623
B24FW7YZ.jpg,5,0.982671
B27KNUTH.jpg,2,0.970356
B27XRQAI.jpg,0.5,0.979003
B28XCGIH.jpg,100,0.966794
B2ACNOW3.jpg,0.5,0.969307
B2DCA9PL.jpg,100,0.966504
B2DEXMT6.jpg,50,0.978495
B2HDWTXK.jpg,50,0.978376
B2ISRDGP.jpg,5,0.979820
B2L4GS71.jpg,10,0.984627
B2OZY65V.jpg,50,0.966845
B2PQDT0I.jpg,10,0.974750
B2ST4DUG.jpg,10,0.986685
B2TEDCRG.jpg,1,0.975393
B2WP3GYN.jpg,0.5,0.961167
B31NRKLY.jpg,50,0.983743
B34FUGHO.jpg,1,0.974959
B34HPIC1.jpg,10,0.966598
B34TMV5H.jpg,10,0.981970
B38GTY6X.jpg,5,0.974820
B3CV7N90.jpg,50,0.974174
B3EG7Y81.jpg,0.5,0.982513
B3GF5KOC.jpg,50,0.968596
B3GUXRQA.jpg,0.5,0.947751
B3I0E9LU.jpg,0.2,0.981334
B3KEFYQ0.jpg,100,0.978192
B3KSRLGN.jpg,50,0.967872
B3ZF4WG2.jpg,100,0.983010
B3ZL52M4.jpg,2,0.973125
B3ZPY0U1.jpg,100,0.959860
B40GNFUC.jpg,100,0.970450
B42DTIS8.jpg,0.2,0.989805
B46AH1G9.jpg,0.1,0.983257
B49ML5NR.jpg,100,0.971029
B4DZO87M.jpg,0.5,0.966783
B4GHR6C5.jpg,0.5,0.947464
B4GV53LH.jpg,50,0.977747
B4ILXN1Z.jpg,0.2,0.959090
B4KAUZRP.jpg,2,0.976530
B4L0N85C.jpg,2,0.974379
B4RUEYZ5.jpg,100,0.977911
B4UOQ38P.jpg,50,0.978428
B4VP7SOG.jpg,0.2,0.987282
B4YRMGUK.jpg,100,0.971133
B4Z5D9GR.jpg,10,0.959586
B5F891TP.jpg,2,0.982981
B5GNYH7G.jpg,0.1,0.973191
B5M6OKVR.jpg,10,0.970333
B5N90F16.jpg,0.1,0.967194
B5NV01ES.jpg,0.1,0.959875
B5ONTLEC.jpg,10,0.953917
B5PSWGF7.jpg,100,0.988421
B5R4K92A.jpg,0.2,0.982373
B5RCTXZG.jpg,2,0.973266
B5RQ6DWT.jpg,5,0.977654
B5TG3D6F.jpg,50,0.980979
B5ZA47EH.jpg,0.2,0.973215
B60DT8KU.jpg,50,0.978774
B60GWU1S.jpg,0.1,0.978146
B60WXH8V.jpg,1,0.981034
B65LVGPZ.jpg,0.5,0.942063
B6ASQNU9.jpg,100,0.973717
B6FCGOHG.jpg,0.1,0.987599
B6FI7TWO.jpg,0.2,0.951685
B6I7TUGQ.jpg,5,0.986824
B6NGPUT8.jpg,10,0.969879
B6OKIHR5.jpg,100,0.975165
B6RGVH0W.jpg,2,0.979968
B6SZKQXC.jpg,0.2,0.981950
B6TGNA72.jpg,0.2,0.972130
B6WH0AU7.jpg,2,0.983077
B74KGT2A.jpg,1,0.961721
B78PNLT3.jpg,0.2,0.970747
B7EWG9GH.jpg,1,0.971422
B7FKC0OE.jpg,50,0.978970
B7HFVSG9.jpg,5,0.941983
B7MCAZR6.jpg,2,0.955344
B7OK3SHQ.jpg,0.1,0.981405
B7TOENW4.jpg,5,0.974281
B7V2ZOLH.jpg,2,0.978851
B7WYDXVR.jpg,2,0.968767
B802D61P.jpg,10,0.976045
B80LI3TY.jpg,2,0.965587
B826VZGQ.jpg,5,0.957253
B83ATV06.jpg,100,0.962034
B87EZ0GG.jpg,1,0.977866
B87XSMR2.jpg,5,0.973293
B893NLFZ.jpg,100,0.962246
B8CU0MGF.jpg,2,0.976267
B8GR3CGA.jpg,5,0.980997
B8TAVEDY.jpg,10,0.980125
B938L4ZG.jpg,5,0.972743
B95WGXUF.jpg,5,0.961390
B97RWGKX.jpg,10,0.963932
B98GS7EF.jpg,1,0.971420
B98HXC40.jpg,50,0.968112
B98T0LDA.jpg,2,0.973062
B9CRH71G.jpg,5,0.982757
B9EV5GXN.jpg,2,0.965423
B9FPGQX4.jpg,0.5,0.985919
B9NM87KH.jpg,1,0.973343
B9OUYC0Q.jpg,5,0.983097
B9TDL46N.jpg,0.5,0.984039
B9UF7T04.jpg,10,0.964189
B9Y6S135.jpg,100,0.978987
BA1Q70HU.jpg,1,0.941295
BA5NOV9K.jpg,0.5,0.947098
BA6W59KG.jpg,100,0.959207
BACDEZV7.jpg,2,0.952464
BAGHEK4S.jpg,1,0.967886
BAGNQ05M.jpg,1,0.965026
BAGPH0FU.jpg,50,0.976046
BAK1V9G8.jpg,2,0.972367
BAL4VH28.jpg,1,0.974641
BALCE063.jpg,2,0.980998
BALVCR6E.jpg,100,0.969998
BAS3L4OG.jpg,10,0.976249
BAU5NQ8F.jpg,0.5,0.982417
BAVG94EY.jpg,50,0.972896
BAWVXM43.jpg,100,0.960292
BC15R6KY.jpg,100,0.969923
BC34P6YO.jpg,50,0.976798
BC5TFWKH.jpg,0.1,0.972422
BC7GMKQA.jpg,10,0.982987
BCAU7RKF.jpg,0.2,0.978022
BCD21F9N.jpg,100,0.984732
BCDWKT19.jpg,10,0.985036
BCEGVDA8.jpg,0.5,0.936549
BCFT7H46.jpg,0.2,0.951968
BCHG0URL.jpg,0.5,0.983905
BCIZXWHT.jpg,0.5,0.974381
BCM4U9XF.jpg,50,0.978379
BCS2ZEI3.jpg,2,0.975122
BCV15TON.jpg,10,0.974954
BCVKQ0TH.jpg,50,0.974903
BCX4UFH7.jpg,0.5,0.985793
BCXR4AN9.jpg,0.5,0.969297
BCYTSKLA.jpg,50,0.987665
BCZK3R2H.jpg,2,0.941802
BCZKE7MY.jpg,5,0.956158
BD04ZXFC.jpg,0.2,0.980425
BD0LV97A.jpg,2,0.976542
BD1G3FEQ.jpg,0.5,0.965335
BD1TOYAQ.jpg,0.1,0.961987
BD290KL6.jpg,0.2,0.976340
BD4IAW6H.jpg,2,0.981235
BD4KGEWG.jpg,50,0.982894
BD601F5T.jpg,1,0.960043
BD8AG36Z.jpg,5,0.969425
BD8M01GR.jpg,1,0.961555
BDCI9FMV.jpg,5,0.957676
BDCKH5IP.jpg,0.5,0.982873
BDFR9GQ1.jpg,0.2,0.943972
BDIL4A32.jpg,5,0.976220
BDQ0I6SR.jpg,5,0.980962
BDUQFG4I.jpg,0.2,0.965590
BDWG2CIN.jpg,10,0.955539
BDZQ2ML6.jpg,5,0.981238
BE7CIFU1.jpg,2,0.973962
BE92XHDQ.jpg,0.1,0.977506
BEC57GX3.jpg,0.5,0.979927
BECD1ONL.jpg,5,0.979036
BECL7SF9.jpg,5,0.970433
BEGAZH4U.jpg,10,0.979104
BEI2OYR7.jpg,100,0.970414
BEI7SZ6T.jpg,5,0.977669
BEK86FNW.jpg,100,0.957543
BELCFHYV.jpg,10,0.958588
BER71QGN.jpg,0.5,0.981352
BEZL1RV0.jpg,10,0.979467
BF4NOG0H.jpg,0.2,0.978327
BF642PVM.jpg,0.2,0.972664
BF7CNXWK.jpg,50,0.986109
BFA4K5NC.jpg,5,0.981708
BFC0K4SL.jpg,5,0.986337
BFCTGQSU.jpg,10,0.967756
BFD3X9G7.jpg,100,0.980273
BFD42EZ8.jpg,0.5,0.976569
BFKX4Z6L.jpg,5,0.970992
BFLHQGRC.jpg,2,0.967028
BFN3O76I.jpg,100,0.978751
BFNP3WL8.jpg,2,0.983158
BFQ8H4DG.jpg,1,0.963146
BFXID8HQ.jpg,10,0.976971
BG09G2MY.jpg,0.2,0.980255
BG1QONT8.jpg,0.1,0.977040
BG4EZ1TY.jpg,10,0.979208
BG4LV9GM.jpg,100,0.963302
BG4SZM5F.jpg,5,0.974603
BGAVQGFM.jpg,2,0.974419
BGFMDG7I.jpg,5,0.978742
BGFP1Z2C.jpg,50,0.971697
BGFQP926.jpg,0.2,0.978905
BGH7AT03.jpg,10,0.973781
BGHQ69AP.jpg,50,0.971885
BGHRPIE2.jpg,0.5,0.972846
BGINR7P9.jpg,100,0.975636
BGKIHRSV.jpg,100,0.964214
BGKSFWVP.jpg,0.2,0.969500
BGPX28SF.jpg,0.1,0.970898
BGS2VDXG.jpg,100,0.968739
BGTODIGL.jpg,10,0.979868
BGU5NRCI.jpg,10,0.968353
BGURSDLM.jpg,2,0.970263
BGVEZLKS.jpg,50,0.975920
BGVHDIN3.jpg,50,0.961283
BGVWDGX2.jpg,10,0.978385
BGXT3K0C.jpg,2,0.950765
BGZED1YA.jpg,0.5,0.975650
BH1PFOLQ.jpg,100,0.970483
BH1XGCZY.jpg,10,0.974020
BH2YEAQL.jpg,1,0.972314
BH39C2FU.jpg,2,0.959057
BH7CR0IX.jpg,0.1,0.969975
BH7KRA2M.jpg,1,0.969612
BH7LEWV9.jpg,100,0.974223
BH7MWOI9.jpg,2,0.975307
BHASE4FN.jpg,0.1,0.962438
BHDCKS5Q.jpg,10,0.979410
BHDRUFQ2.jpg,10,0.971856
BHDZWNPA.jpg,10,0.969343
BHGV87S9.jpg,0.5,0.987121
BHL7ET34.jpg,10,0.974619
BHOUWDK5.jpg,1,0.976080
BHRZNK63.jpg,2,0.973471
BHWMDCX4.jpg,0.5,0.971687
BHY9GXP1.jpg,1,0.952141
BHZ5RK3S.jpg,5,0.986850
BI4GTUQR.jpg,100,0.987372
BI5TP3MK.jpg,0.5,0.983010
BI5XHG0A.jpg,0.1,0.925188
BI7O0QRF.jpg,50,0.986804
BID84OMQ.jpg,0.1,0.974938
BIE5FZQN.jpg,50,0.975586
BIEKUH5A.jpg,0.1,0.975846
BIMKPR1N.jpg,50,0.977166
BINW1L9Z.jpg,100,0.965010
BIO9WMPZ.jpg,0.5,0.970900
BIOCT5DS.jpg,0.5,0.979335
BIQ7CK5S.jpg,0.5,0.967474
BITCWZHE.jpg,0.2,0.992574
BIUK9W1D.jpg,5,0.963739
BIWVF7M5.jpg,2,0.977789
BIY3AG9C.jpg,1,0.969605
BK2GFQ7I.jpg,0.1,0.980234
BK4PM9IG.jpg,100,0.980968
BK6AQ30H.jpg,10,0.952865
BK6VOGP3.jpg,1,0.976035
BKCWNSRG.jpg,100,0.980600
BKD2EGHM.jpg,100,0.982961
BKD7LYT2.jpg,100,0.970918
BKDLE3MA.jpg,2,0.965958
BKE1FWGM.jpg,2,0.948239
BKHW26VL.jpg,0.1,0.967612
BKN0GURC.jpg,50,0.975738
BKNG8W0Z.jpg,0.2,0.973940
BKQMLN81.jpg,2,0.963896
BKSU4EZG.jpg,50,0.981635
BKTYE4M3.jpg,0.5,0.969593
BL1GOHDK.jpg,100,0.975376
BL9AG5YR.jpg,0.1,0.977853
BL9KFXSR.jpg,1,0.976234
BLCGFS6Q.jpg,50,0.982970
BLDQ8CWP.jpg,50,0.977355
BLG1IDER.jpg,0.1,0.942111
BLG54MF2.jpg,0.1,0.976509
BLHQ7GSK.jpg,100,0.961561
BLITOQ9D.jpg,2,0.973990
BLKFGXAR.jpg,0.1,0.977840
BLR8TNA3.jpg,2,0.967292
BLSXIU95.jpg,2,0.971247
BLV7G1Q3.jpg,5,0.954884
BLWO6FTP.jpg,100,0.977016
BLWQ3M57.jpg,5,0.979771
BM09RXQ1.jpg,10,0.974296
BM2Z7KG3.jpg,0.5,0.976881
BM40R3IP.jpg,5,0.969398
BM5TQVDO.jpg,1,0.984120
BM7H4U8S.jpg,2,0.974266
BM82YA7S.jpg,5,0.961219
BM84Z7DT.jpg,5,0.970329
BM9D8Q5G.jpg,0.5,0.978360
BM9LKY0I.jpg,0.1,0.977996
BMCQYT0K.jpg,100,0.925121
BMECOS61.jpg,1,0.980686
BMH2C7PS.jpg,0.2,0.969909
BMLKNSU7.jpg,5,0.971465
BMTUVGYX.jpg,0.5,0.983746
BMUPRITK.jpg,0.5,0.975222
BMV8RA4Z.jpg,1,0.973687
BMX7GKPS.jpg,10,0.973417
BN02WGOT.jpg,0.2,0.945850
BN1XD24A.jpg,1,0.964842
BN3SQEU7.jpg,0.2,0.960923
BN4FS5ZD.jpg,100,0.977086
BNIF4TDO.jpg,0.5,0.980856
BNKCP2UF.jpg,0.2,0.951077
BNL5FG18.jpg,50,0.977200
BNOGUEKW.jpg,1,0.976788
BNPDT6E1.jpg,2,0.957609
BNPGETO7.jpg,100,0.973828
BNQG62GX.jpg,10,0.984065
BNS5MZ0D.jpg,10,0.974724
BNS9XC6G.jpg,0.2,0.982951
BNTSFQCK.jpg,0.5,0.838303
BO1GPZAF.jpg,100,0.955989
BO3EN7KR.jpg,50,0.975856
BO3GPRZL.jpg,0.5,0.982113
BO9DARLX.jpg,2,0.960222
BONYAMQI.jpg,50,0.978803
BOP0AIRS.jpg,10,0.972768
BOQ5AMSP.jpg,10,0.983462
BOQME89P.jpg,2,0.965139
BOQWXH7I.jpg,0.2,0.968962
BOQYMCVW.jpg,100,0.966361
BORAT6IZ.jpg,50,0.980190
BOTPY4GC.jpg,10,0.961887
BOV5L974.jpg,0.2,0.947810
BOVD9X62.jpg,1,0.981174
BOXG3FVW.jpg,0.2,0.981203
BOXK6LGU.jpg,0.2,0.971305
BP23R5CM.jpg,10,0.958627
BP30TNYZ.jpg,2,0.888435
BP8CQSV2.jpg,10,0.982454
BP8IZLXF.jpg,2,0.976984
BP9ML0NW.jpg,0.2,0.988496
BPCQMKLR.jpg,0.2,0.973368
BPDOH725.jpg,2,0.946101
BPDUNZCG.jpg,10,0.971940
BPGXYC0Q.jpg,10,0.974574
BPHCYQRA.jpg,100,0.974172
BPLD8YUC.jpg,100,0.957139
BPM7UDYK.jpg,0.1,0.983796
BPRNU689.jpg,0.2,0.979520
BPSI4ON0.jpg,1,0.977904
BPTC76IW.jpg,100,0.970425
BPU6CRGE.jpg,5,0.968594
BPW497C6.jpg,5,0.975072
BPWCS3FV.jpg,0.1,0.969039
BPWGMDA4.jpg,50,0.977305
BPXGST2U.jpg,100,0.965429
BQ0T4281.jpg,50,0.972125
BQ1SO2LG.jpg,0.1,0.969935
BQ1U24LZ.jpg,0.1,0.980540
BQ319OXK.jpg,1,0.971322
BQ7ZMT12.jpg,5,0.957590
BQC32KVG.jpg,0.1,0.957436
BQFZMDGU.jpg,5,0.987147
BQM8R6EG.jpg,1,0.908867
BQN71RPF.jpg,0.5,0.979648
BQRY89F6.jpg,0.1,0.957885
BQS2DOGX.jpg,50,0.972006
BQSF68LU.jpg,1,0.976188
BQTYMGCA.jpg,0.1,0.974549
BQUZ0IGG.jpg,1,0.974820
BQWL412C.jpg,0.2,0.968235
BQXER7H9.jpg,10,0.952037
BQYNORLS.jpg,0.5,0.966907
BQZGN4IP.jpg,0.2,0.974559
BR6UGDSW.jpg,5,0.978655
BR9CPSHM.jpg,5,0.983328
BR9UCFND.jpg,0.1,0.968612
BRC41QTN.jpg,0.2,0.988879
BRD9F4VG.jpg,50,0.949583
BRDG2TQN.jpg,0.1,0.966564
BRFALY4K.jpg,2,0.980238
BRGMHSI2.jpg,0.1,0.979180
BRHOA50Y.jpg,50,0.978092
BRKGQCVZ.jpg,50,0.974459
BRKIC7VT.jpg,1,0.979999
BRLADS4G.jpg,10,0.962929
BROS6QK2.jpg,100,0.959761
BRQTGOML.jpg,5,0.974948
BRSQF7T9.jpg,0.5,0.979937
BRTHYZGC.jpg,10,0.979295
BRVD2EFL.jpg,10,0.974912
BRWEGOSC.jpg,2,0.980487
BRZ40HVE.jpg,10,0.985830
BRZSNCWY.jpg,5,0.981365
BS0GE2GN.jpg,0.2,0.953965
BS1FKP0N.jpg,5,0.978725
BS2WGP65.jpg,0.5,0.946687
BS8ED2PL.jpg,1,0.984463
BS8Z45AI.jpg,10,0.978209
BSAYXP49.jpg,0.5,0.968309
BSCHMVN7.jpg,2,0.984619
BSDGX7V0.jpg,0.1,0.965180
BSG8G7L9.jpg,1,0.973704
BSHZIYPN.jpg,2,0.968283
BSNFCA96.jpg,0.2,0.988055
BSO5NFYV.jpg,0.1,0.975425
BST6M15C.jpg,5,0.981622
BSTEX5V6.jpg,2,0.968563
BSTQ70O3.jpg,0.1,0.973590
BSUNFDL6.jpg,50,0.970968
BT1KRY9W.jpg,100,0.977329
BT3N8MZA.jpg,0.1,0.973790
BT4RYQGP.jpg,10,0.978833
BT4YF59A.jpg,50,0.979159
BT54HEQ6.jpg,100,0.962393
BT54UDIG.jpg,0.5,0.979435
BT608CEA.jpg,100,0.982158
BTEKGID0.jpg,2,0.977736
BTH06SQM.jpg,10,0.964312
BTI3R2G0.jpg,1,0.950301
BTIGMO6K.jpg,0.2,0.974944
BTIX3QG7.jpg,100,0.953802
BTKS3U1Z.jpg,10,0.966692
BTO3YNM1.jpg,10,0.977154
BTPCGLOQ.jpg,50,0.985296
BTVI4CGN.jpg,0.2,0.962424
BTWO0QPG.jpg,0.2,0.986972
BTXC3I1M.jpg,1,0.977750
BTZKNDPC.jpg,5,0.908430
BTZVNY3O.jpg,0.5,0.981126
BTZVSO1I.jpg,50,0.978879
BU18IY03.jpg,1,0.980522
BU427SVK.jpg,10,0.976047
BU9CGQ0I.jpg,5,0.967526
BUDA0PVL.jpg,100,0.982550
BUE1G20V.jpg,10,0.981830
BUEGNTDH.jpg,100,0.955960
BUF3485G.jpg,0.2,0.980990
BUFV56S8.jpg,100,0.968819
BUFX0M83.jpg,0.2,0.976577
BUGHC8PF.jpg,50,0.977547
BUGZM14N.jpg,1,0.965795
BUH70Y98.jpg,1,0.963696
BUHD0R5M.jpg,2,0.931194
BUHF68RN.jpg,0.1,0.972736
BUHITFAN.jpg,0.1,0.962342
BUKT36RW.jpg,50,0.977214
BUKXD2CP.jpg,100,0.973500
BUL8YCVH.jpg,0.2,0.971172
BULMGKTV.jpg,50,0.979992
BUOK5H72.jpg,0.2,0.974739
BUQRVZPH.jpg,0.1,0.976808
BUSQV8N1.jpg,50,0.977319
BUXO84GS.jpg,10,0.981041
BV2NIA79.jpg,100,0.976415
BV4UFYT8.jpg,1,0.975845
BV59ET27.jpg,0.1,0.982769
BVER0NKF.jpg,1,0.980574
BVG86HFN.jpg,1,0.985370
BVGHO4G9.jpg,1,0.974872
BVKL1G3N.jpg,50,0.974793
BVL2DCFG.jpg,0.1,0.985276
BVNKHR93.jpg,0.2,0.981483
BVPSQDT4.jpg,0.1,0.948101
BVTMW90H.jpg,5,0.973474
BVUIM5FA.jpg,2,0.968271
BVW430YI.jpg,100,0.974801
BW1HDCGO.jpg,2,0.972484
BW4XTQGG.jpg,0.1,0.955741
BW72G8OK.jpg,0.1,0.948186
BW7VPXRG.jpg,100,0.973390
BW8GDRSI.jpg,2,0.964442
BW8VILFQ.jpg,100,0.974914
BW8YVONX.jpg,1,0.965181
BW9L1V6E.jpg,50,0.979374
BWC258PM.jpg,0.5,0.981404
BWCQH0VF.jpg,10,0.986583
BWKCI5RD.jpg,0.2,0.984526
BWKFIGZ2.jpg,2,0.977577
BWNHDE0G.jpg,0.2,0.982431
BWO1YGCS.jpg,0.1,0.975239
BWPGQGA1.jpg,10,0.933630
